market_id,token_id,trade_date,timestamp,price,outcome,question_x,slug,event_slug,category,volume,active,closed,created_at,end_date,trade_count,token_count,first_trade,last_trade,token_return,token_price_change,obs_count,question_y,best_lag,best_lag_corr
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-11,2023-04-11 00:00:29,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-12,2023-04-12 00:00:03,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-13,2023-04-13 00:00:22,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-14,2023-04-14 00:00:30,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-15,2023-04-15 00:00:26,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-16,2023-04-16 00:00:45,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-17,2023-04-17 00:00:23,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-18,2023-04-18 00:00:27,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-19,2023-04-19 00:00:23,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-20,2023-04-20 00:00:46,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
