,base_weight,overlay_weight,weight_diff,abs_weight_diff,base_cum_weight,overlay_cum_weight
2019-04-21,0.00016681489074316368,0.00016681489074316368,0.0,0.0,0.2288174545024042,0.2288174545024042
2019-04-22,0.00016783861577901124,0.00016783861577901124,0.0,0.0,0.22898529311818322,0.22898529311818322
2019-04-23,0.00016105907642283073,0.00016105907642283073,0.0,0.0,0.22914635219460605,0.22914635219460605
2019-04-24,0.00014963925829641263,0.00014963925829641263,0.0,0.0,0.22929599145290247,0.22929599145290247
2019-04-25,0.00015707931525261174,0.00015707931525261174,0.0,0.0,0.22945307076815508,0.22945307076815508
2019-04-26,0.0001794885999666918,0.0001794885999666918,0.0,0.0,0.22963255936812177,0.22963255936812177
2019-04-27,0.00017719971690513965,0.00017719971690513965,0.0,0.0,0.2298097590850269,0.2298097590850269
2019-04-28,0.00017423790989033134,0.00017423790989033134,0.0,0.0,0.22998399699491723,0.22998399699491723
2019-04-29,0.00017639419587516572,0.00017639419587516572,0.0,0.0,0.2301603911907924,0.2301603911907924
2019-04-30,0.00017609573565745984,0.00017609573565745984,0.0,0.0,0.23033648692644987,0.23033648692644987
2019-05-01,0.00016675558485217647,0.00016675558485217647,0.0,0.0,0.23050324251130205,0.23050324251130205
2019-05-02,0.00016292984906146222,0.00016292984906146222,0.0,0.0,0.23066617236036352,0.23066617236036352
2019-05-03,0.0001571287201617703,0.0001571287201617703,0.0,0.0,0.2308233010805253,0.2308233010805253
2019-05-04,0.00013923123073893837,0.00013923123073893837,0.0,0.0,0.23096253231126423,0.23096253231126423
2019-05-05,0.00013199603063546175,0.00013199603063546175,0.0,0.0,0.2310945283418997,0.2310945283418997
2019-05-06,0.00013467903385528144,0.00013467903385528144,0.0,0.0,0.23122920737575497,0.23122920737575497
2019-05-07,0.00013681972355998126,0.00013681972355998126,0.0,0.0,0.23136602709931495,0.23136602709931495
2019-05-08,0.00012870077476674011,0.00012870077476674011,0.0,0.0,0.23149472787408168,0.23149472787408168
2019-05-09,0.00012263681598103418,0.00012263681598103418,0.0,0.0,0.23161736469006272,0.23161736469006272
2019-05-10,0.00011112508720630432,0.00011112508720630432,0.0,0.0,0.23172848977726904,0.23172848977726904
2019-05-11,0.00010126971007654431,0.00010126971007654431,0.0,0.0,0.23182975948734558,0.23182975948734558
2019-05-12,6.560120603350078e-05,6.560120603350078e-05,0.0,0.0,0.23189536069337907,0.23189536069337907
2019-05-13,7.829593054112118e-05,7.829593054112118e-05,0.0,0.0,0.2319736566239202,0.2319736566239202
2019-05-14,5.349782625235916e-05,5.349782625235916e-05,0.0,0.0,0.23202715445017255,0.23202715445017255
2019-05-15,5.023759224394589e-05,5.023759224394589e-05,0.0,0.0,0.2320773920424165,0.2320773920424165
2019-05-16,4.509410042373659e-05,4.509410042373659e-05,0.0,0.0,0.23212248614284026,0.23212248614284026
2019-05-17,5.327413202298576e-05,5.327413202298576e-05,0.0,0.0,0.23217576027486325,0.23217576027486325
2019-05-18,6.816048064282673e-05,6.816048064282673e-05,0.0,0.0,0.23224392075550607,0.23224392075550607
2019-05-19,7.00450414645321e-05,7.00450414645321e-05,0.0,0.0,0.2323139657969706,0.2323139657969706
2019-05-20,4.6333091697019944e-05,4.6333091697019944e-05,0.0,0.0,0.23236029888866763,0.23236029888866763
2019-05-21,5.198753916730769e-05,5.198753916730769e-05,0.0,0.0,0.23241228642783493,0.23241228642783493
2019-05-22,5.2352627837524736e-05,5.2352627837524736e-05,0.0,0.0,0.23246463905567247,0.23246463905567247
2019-05-23,6.068882554743246e-05,6.068882554743246e-05,0.0,0.0,0.2325253278812199,0.2325253278812199
2019-05-24,5.519396308829785e-05,5.519396308829785e-05,0.0,0.0,0.2325805218443082,0.2325805218443082
2019-05-25,5.345679878623144e-05,5.345679878623144e-05,0.0,0.0,0.23263397864309443,0.23263397864309443
2019-05-26,5.2136955464076154e-05,5.2136955464076154e-05,0.0,0.0,0.2326861155985585,0.2326861155985585
2019-05-27,3.9175558557713885e-05,3.9175558557713885e-05,0.0,0.0,0.2327252911571162,0.2327252911571162
2019-05-28,3.81847620931082e-05,3.81847620931082e-05,0.0,0.0,0.23276347591920932,0.23276347591920932
2019-05-29,4.0340245496357784e-05,4.0340245496357784e-05,0.0,0.0,0.23280381616470566,0.23280381616470566
2019-05-30,4.195856171549115e-05,4.195856171549115e-05,0.0,0.0,0.23284577472642115,0.23284577472642115
2019-05-31,5.012563726743023e-05,5.012563726743023e-05,0.0,0.0,0.23289590036368857,0.23289590036368857
2019-06-01,4.473289721852817e-05,4.473289721852817e-05,0.0,0.0,0.2329406332609071,0.2329406332609071
2019-06-02,4.525526241974984e-05,4.525526241974984e-05,0.0,0.0,0.23298588852332686,0.23298588852332686
2019-06-03,4.228846991980338e-05,4.228846991980338e-05,0.0,0.0,0.23302817699324666,0.23302817699324666
2019-06-04,5.4831003879289025e-05,5.4831003879289025e-05,0.0,0.0,0.23308300799712595,0.23308300799712595
2019-06-05,6.942289252316436e-05,6.942289252316436e-05,0.0,0.0,0.2331524308896491,0.2331524308896491
2019-06-06,6.575234644062131e-05,6.575234644062131e-05,0.0,0.0,0.23321818323608973,0.23321818323608973
2019-06-07,6.701051226269869e-05,6.701051226269869e-05,0.0,0.0,0.23328519374835244,0.23328519374835244
2019-06-08,6.107184089272452e-05,6.107184089272452e-05,0.0,0.0,0.23334626558924515,0.23334626558924515
2019-06-09,6.425179039813039e-05,6.425179039813039e-05,0.0,0.0,0.23341051737964327,0.23341051737964327
2019-06-10,7.410640714281951e-05,7.410640714281951e-05,0.0,0.0,0.23348462378678608,0.23348462378678608
2019-06-11,6.455361099685291e-05,6.455361099685291e-05,0.0,0.0,0.23354917739778294,0.23354917739778294
2019-06-12,6.748491157359728e-05,6.748491157359728e-05,0.0,0.0,0.23361666230935654,0.23361666230935654
2019-06-13,6.245541648941033e-05,6.245541648941033e-05,0.0,0.0,0.23367911772584596,0.23367911772584596
2019-06-14,6.127443224216282e-05,6.127443224216282e-05,0.0,0.0,0.23374039215808812,0.23374039215808812
2019-06-15,5.14829953627098e-05,5.14829953627098e-05,0.0,0.0,0.23379187515345082,0.23379187515345082
2019-06-16,4.9338483942002006e-05,4.9338483942002006e-05,0.0,0.0,0.23384121363739283,0.23384121363739283
2019-06-17,4.694084066143731e-05,4.694084066143731e-05,0.0,0.0,0.23388815447805425,0.23388815447805425
2019-06-18,4.203000489993543e-05,4.203000489993543e-05,0.0,0.0,0.2339301844829542,0.2339301844829542
2019-06-19,4.839586270630187e-05,4.839586270630187e-05,0.0,0.0,0.2339785803456605,0.2339785803456605
2019-06-20,4.486939011206486e-05,4.486939011206486e-05,0.0,0.0,0.23402344973577255,0.23402344973577255
2019-06-21,4.1286845114084004e-05,4.1286845114084004e-05,0.0,0.0,0.23406473658088664,0.23406473658088664
2019-06-22,3.561222586819977e-05,3.561222586819977e-05,0.0,0.0,0.23410034880675484,0.23410034880675484
2019-06-23,3.567152007985723e-05,3.567152007985723e-05,0.0,0.0,0.2341360203268347,0.2341360203268347
2019-06-24,3.57307913632397e-05,3.57307913632397e-05,0.0,0.0,0.23417175111819793,0.23417175111819793
2019-06-25,3.5790039731643697e-05,3.5790039731643697e-05,0.0,0.0,0.23420754115792958,0.23420754115792958
2019-06-26,3.584926519835545e-05,3.584926519835545e-05,0.0,0.0,0.23424339042312795,0.23424339042312795
2019-06-27,3.5908467776650926e-05,3.5908467776650926e-05,0.0,0.0,0.2342792988909046,0.2342792988909046
2019-06-28,3.596764747979583e-05,3.596764747979583e-05,0.0,0.0,0.2343152665383844,0.2343152665383844
2019-06-29,3.6026804321045616e-05,3.6026804321045616e-05,0.0,0.0,0.23435129334270544,0.23435129334270544
2019-06-30,3.6085938313645496e-05,3.6085938313645496e-05,0.0,0.0,0.23438737928101908,0.23438737928101908
2019-07-01,3.614504947083047e-05,3.614504947083047e-05,0.0,0.0,0.2344235243304899,0.2344235243304899
2019-07-02,3.9001165876826274e-05,3.9001165876826274e-05,0.0,0.0,0.23446252549636673,0.23446252549636673
2019-07-03,3.73421191788691e-05,3.73421191788691e-05,0.0,0.0,0.2344998676155456,0.2344998676155456
2019-07-04,3.632149577443159e-05,3.632149577443159e-05,0.0,0.0,0.23453618911132001,0.23453618911132001
2019-07-05,3.6380514647948986e-05,3.6380514647948986e-05,0.0,0.0,0.23457256962596795,0.23457256962596795
2019-07-06,3.76378676308791e-05,3.76378676308791e-05,0.0,0.0,0.23461020749359884,0.23461020749359884
2019-07-07,3.6498252575361364e-05,3.6498252575361364e-05,0.0,0.0,0.23464670574617422,0.23464670574617422
2019-07-08,3.655720285362459e-05,3.655720285362459e-05,0.0,0.0,0.23468326294902783,0.23468326294902783
2019-07-09,3.6616130403138994e-05,3.6616130403138994e-05,0.0,0.0,0.23471987907943098,0.23471987907943098
2019-07-10,3.6675035237046886e-05,3.6675035237046886e-05,0.0,0.0,0.23475655411466803,0.23475655411466803
2019-07-11,3.673391736848048e-05,3.673391736848048e-05,0.0,0.0,0.2347932880320365,0.2347932880320365
2019-07-12,4.0412152645290795e-05,4.0412152645290795e-05,0.0,0.0,0.2348337001846818,0.2348337001846818
2019-07-13,3.6850915124956175e-05,3.6850915124956175e-05,0.0,0.0,0.23487055109980676,0.23487055109980676
2019-07-14,4.1916714566119915e-05,4.1916714566119915e-05,0.0,0.0,0.2349124678143729,0.2349124678143729
2019-07-15,6.152870509871003e-05,6.152870509871003e-05,0.0,0.0,0.2349739965194716,0.2349739965194716
2019-07-16,5.0684648249320235e-05,5.0684648249320235e-05,0.0,0.0,0.2350246811677209,0.2350246811677209
2019-07-17,8.417115535860665e-05,8.417115535860665e-05,0.0,0.0,0.23510885232307951,0.23510885232307951
2019-07-18,7.997256999925332e-05,7.997256999925332e-05,0.0,0.0,0.23518882489307877,0.23518882489307877
2019-07-19,5.8421592129725015e-05,5.8421592129725015e-05,0.0,0.0,0.2352472464852085,0.2352472464852085
2019-07-20,6.26755263062439e-05,6.26755263062439e-05,0.0,0.0,0.23530992201151474,0.23530992201151474
2019-07-21,5.7458785987186175e-05,5.7458785987186175e-05,0.0,0.0,0.2353673807975019,0.2353673807975019
2019-07-22,6.414464149144731e-05,6.414464149144731e-05,0.0,0.0,0.23543152543899337,0.23543152543899337
2019-07-23,7.14487534584849e-05,7.14487534584849e-05,0.0,0.0,0.23550297419245186,0.23550297419245186
2019-07-24,8.416434997564986e-05,8.416434997564986e-05,0.0,0.0,0.23558713854242752,0.23558713854242752
2019-07-25,8.763845219515298e-05,8.763845219515298e-05,0.0,0.0,0.23567477699462266,0.23567477699462266
2019-07-26,8.612990045290735e-05,8.612990045290735e-05,0.0,0.0,0.23576090689507556,0.23576090689507556
2019-07-27,8.922557380263734e-05,8.922557380263734e-05,0.0,0.0,0.2358501324688782,0.2358501324688782
2019-07-28,0.00010248720770416886,0.00010248720770416886,0.0,0.0,0.23595261967658238,0.23595261967658238
2019-07-29,0.00010126965314516382,0.00010126965314516382,0.0,0.0,0.23605388932972754,0.23605388932972754
2019-07-30,0.00010364514844024915,0.00010364514844024915,0.0,0.0,0.23615753447816779,0.23615753447816779
2019-07-31,0.00010246790170266535,0.00010246790170266535,0.0,0.0,0.23626000237987044,0.23626000237987044
2019-08-01,8.997403937210669e-05,8.997403937210669e-05,0.0,0.0,0.23634997641924255,0.23634997641924255
2019-08-02,8.241901819101685e-05,8.241901819101685e-05,0.0,0.0,0.23643239543743355,0.23643239543743355
2019-08-03,8.066443955786382e-05,8.066443955786382e-05,0.0,0.0,0.23651305987699142,0.23651305987699142
2019-08-04,7.545822075623996e-05,7.545822075623996e-05,0.0,0.0,0.23658851809774767,0.23658851809774767
2019-08-05,7.295895186158328e-05,7.295895186158328e-05,0.0,0.0,0.23666147704960924,0.23666147704960924
2019-08-06,5.847625057016282e-05,5.847625057016282e-05,0.0,0.0,0.2367199533001794,0.2367199533001794
2019-08-07,6.677713459979693e-05,6.677713459979693e-05,0.0,0.0,0.23678673043477919,0.23678673043477919
2019-08-08,5.805404625288484e-05,5.805404625288484e-05,0.0,0.0,0.23684478448103208,0.23684478448103208
2019-08-09,5.9966062963087775e-05,5.9966062963087775e-05,0.0,0.0,0.23690475054399518,0.23690475054399518
2019-08-10,6.284113811386051e-05,6.284113811386051e-05,0.0,0.0,0.23696759168210904,0.23696759168210904
2019-08-11,7.55504142591895e-05,7.55504142591895e-05,0.0,0.0,0.23704314209636823,0.23704314209636823
2019-08-12,7.21925599135132e-05,7.21925599135132e-05,0.0,0.0,0.23711533465628173,0.23711533465628173
2019-08-13,7.686408119118763e-05,7.686408119118763e-05,0.0,0.0,0.2371921987374729,0.2371921987374729
2019-08-14,9.09495884833515e-05,9.09495884833515e-05,0.0,0.0,0.23728314832595626,0.23728314832595626
2019-08-15,0.00011772736772809263,0.00011772736772809263,0.0,0.0,0.23740087569368434,0.23740087569368434
2019-08-16,0.00011013595106335726,0.00011013595106335726,0.0,0.0,0.2375110116447477,0.2375110116447477
2019-08-17,0.00010988424307140783,0.00010988424307140783,0.0,0.0,0.2376208958878191,0.2376208958878191
2019-08-18,0.00011696652629385618,0.00011696652629385618,0.0,0.0,0.23773786241411296,0.23773786241411296
2019-08-19,0.0001146689337282575,0.0001146689337282575,0.0,0.0,0.2378525313478412,0.2378525313478412
2019-08-20,9.981032986480083e-05,9.981032986480083e-05,0.0,0.0,0.23795234167770601,0.23795234167770601
2019-08-21,0.00010475811564255822,0.00010475811564255822,0.0,0.0,0.23805709979334858,0.23805709979334858
2019-08-22,0.00012824958975804905,0.00012824958975804905,0.0,0.0,0.23818534938310662,0.23818534938310662
2019-08-23,0.00012924322715685438,0.00012924322715685438,0.0,0.0,0.23831459261026347,0.23831459261026347
2019-08-24,0.0001209315042721062,0.0001209315042721062,0.0,0.0,0.23843552411453559,0.23843552411453559
2019-08-25,0.00013197344167725528,0.00013197344167725528,0.0,0.0,0.23856749755621284,0.23856749755621284
2019-08-26,0.00013551829335173345,0.00013551829335173345,0.0,0.0,0.23870301584956458,0.23870301584956458
2019-08-27,0.00012800225686937253,0.00012800225686937253,0.0,0.0,0.23883101810643395,0.23883101810643395
2019-08-28,0.00013673286752899396,0.00013673286752899396,0.0,0.0,0.23896775097396294,0.23896775097396294
2019-08-29,0.00015594921239577928,0.00015594921239577928,0.0,0.0,0.23912370018635873,0.23912370018635873
2019-08-30,0.00016827610272233956,0.00016827610272233956,0.0,0.0,0.23929197628908108,0.23929197628908108
2019-08-31,0.00016586112998710612,0.00016586112998710612,0.0,0.0,0.23945783741906818,0.23945783741906818
2019-09-01,0.00016649266977232784,0.00016649266977232784,0.0,0.0,0.23962433008884051,0.23962433008884051
2019-09-02,0.0001614930409309624,0.0001614930409309624,0.0,0.0,0.23978582312977148,0.23978582312977148
2019-09-03,0.00013908402053795123,0.00013908402053795123,0.0,0.0,0.23992490715030942,0.23992490715030942
2019-09-04,0.00013234145888769129,0.00013234145888769129,0.0,0.0,0.2400572486091971,0.2400572486091971
2019-09-05,0.00013563192804510378,0.00013563192804510378,0.0,0.0,0.24019288053724222,0.24019288053724222
2019-09-06,0.00013736625964838202,0.00013736625964838202,0.0,0.0,0.2403302467968906,0.2403302467968906
2019-09-07,0.0001483607545640748,0.0001483607545640748,0.0,0.0,0.24047860755145467,0.24047860755145467
2019-09-08,0.00014399386292804903,0.00014399386292804903,0.0,0.0,0.24062260141438271,0.24062260141438271
2019-09-09,0.00014905777583550068,0.00014905777583550068,0.0,0.0,0.2407716591902182,0.2407716591902182
2019-09-10,0.00015375405143253478,0.00015375405143253478,0.0,0.0,0.24092541324165073,0.24092541324165073
2019-09-11,0.00016555484534424666,0.00016555484534424666,0.0,0.0,0.24109096808699498,0.24109096808699498
2019-09-12,0.00016496110403885363,0.00016496110403885363,0.0,0.0,0.24125592919103384,0.24125592919103384
2019-09-13,0.00015624031821636012,0.00015624031821636012,0.0,0.0,0.2414121695092502,0.2414121695092502
2019-09-14,0.00016039455562623874,0.00016039455562623874,0.0,0.0,0.24157256406487645,0.24157256406487645
2019-09-15,0.00016152438743987719,0.00016152438743987719,0.0,0.0,0.24173408845231634,0.24173408845231634
2019-09-16,0.00016572393283315986,0.00016572393283315986,0.0,0.0,0.2418998123851495,0.2418998123851495
2019-09-17,0.0001696067511569743,0.0001696067511569743,0.0,0.0,0.24206941913630647,0.24206941913630647
2019-09-18,0.00017412060624917867,0.00017412060624917867,0.0,0.0,0.24224353974255566,0.24224353974255566
2019-09-19,0.00017748029571341352,0.00017748029571341352,0.0,0.0,0.24242102003826907,0.24242102003826907
2019-09-20,0.0001747436222269221,0.0001747436222269221,0.0,0.0,0.24259576366049598,0.24259576366049598
2019-09-21,0.00018092771932061514,0.00018092771932061514,0.0,0.0,0.2427766913798166,0.2427766913798166
2019-09-22,0.0001911197157529725,0.0001911197157529725,0.0,0.0,0.24296781109556959,0.24296781109556959
2019-09-23,0.00019019352922711958,0.00019019352922711958,0.0,0.0,0.2431580046247967,0.2431580046247967
2019-09-24,0.00020913866089364435,0.00020913866089364435,0.0,0.0,0.24336714328569034,0.24336714328569034
2019-09-25,0.0002732605920882336,0.0002732605920882336,0.0,0.0,0.24364040387777858,0.24364040387777858
2019-09-26,0.0002877010474036401,0.0002877010474036401,0.0,0.0,0.24392810492518222,0.24392810492518222
2019-09-27,0.0003132325839499574,0.0003132325839499574,0.0,0.0,0.24424133750913218,0.24424133750913218
2019-09-28,0.0003077786508368468,0.0003077786508368468,0.0,0.0,0.24454911615996902,0.24454911615996902
2019-09-29,0.0003082738976464735,0.0003082738976464735,0.0,0.0,0.2448573900576155,0.2448573900576155
2019-09-30,0.0003201355574435945,0.0003201355574435945,0.0,0.0,0.2451775256150591,0.2451775256150591
2019-10-01,0.0003055801920618107,0.0003055801920618107,0.0,0.0,0.2454831058071209,0.2454831058071209
2019-10-02,0.00030487432828330013,0.00030487432828330013,0.0,0.0,0.2457879801354042,0.2457879801354042
2019-10-03,0.00030302928192259444,0.00030302928192259444,0.0,0.0,0.2460910094173268,0.2460910094173268
2019-10-04,0.0003124550171907891,0.0003124550171907891,0.0,0.0,0.2464034644345176,0.2464034644345176
2019-10-05,0.00032060322379386244,0.00032060322379386244,0.0,0.0,0.24672406765831148,0.24672406765831148
2019-10-06,0.0003239524746249424,0.0003239524746249424,0.0,0.0,0.24704802013293642,0.24704802013293642
2019-10-07,0.0003479362118858466,0.0003479362118858466,0.0,0.0,0.24739595634482225,0.24739595634482225
2019-10-08,0.00032052707967051257,0.00032052707967051257,0.0,0.0,0.24771648342449276,0.24771648342449276
2019-10-09,0.000324768133877131,0.000324768133877131,0.0,0.0,0.2480412515583699,0.2480412515583699
2019-10-10,0.0002969651258425193,0.0002969651258425193,0.0,0.0,0.2483382166842124,0.2483382166842124
2019-10-11,0.0003000120280761029,0.0003000120280761029,0.0,0.0,0.24863822871228852,0.24863822871228852
2019-10-12,0.0003223187482129007,0.0003223187482129007,0.0,0.0,0.24896054746050142,0.24896054746050142
2019-10-13,0.00032139956913327847,0.00032139956913327847,0.0,0.0,0.2492819470296347,0.2492819470296347
2019-10-14,0.0003253607492328003,0.0003253607492328003,0.0,0.0,0.2496073077788675,0.2496073077788675
2019-10-15,0.00032282787314012013,0.00032282787314012013,0.0,0.0,0.2499301356520076,0.2499301356520076
2019-10-16,0.00033834717393845876,0.00033834717393845876,0.0,0.0,0.25026848282594605,0.25026848282594605
2019-10-17,0.0003521319506614609,0.0003521319506614609,0.0,0.0,0.2506206147766075,0.2506206147766075
2019-10-18,0.00034809870959339687,0.00034809870959339687,0.0,0.0,0.2509687134862009,0.2509687134862009
2019-10-19,0.00035856984670147753,0.00035856984670147753,0.0,0.0,0.2513272833329024,0.2513272833329024
2019-10-20,0.0003605493927637487,0.0003605493927637487,0.0,0.0,0.25168783272566614,0.25168783272566614
2019-10-21,0.00034066215145812153,0.00034066215145812153,0.0,0.0,0.25202849487712425,0.25202849487712425
2019-10-22,0.0003420052171136246,0.0003420052171136246,0.0,0.0,0.2523705000942379,0.2523705000942379
2019-10-23,0.000357475955837927,0.000357475955837927,0.0,0.0,0.2527279760500758,0.2527279760500758
2019-10-24,0.00040746731546867186,0.00040746731546867186,0.0,0.0,0.25313544336554444,0.25313544336554444
2019-10-25,0.0004085584508634294,0.0004085584508634294,0.0,0.0,0.25354400181640785,0.25354400181640785
2019-10-26,0.0003128917794394205,0.0003128917794394205,0.0,0.0,0.2538568935958473,0.2538568935958473
2019-10-27,0.00027524471089560915,0.00027524471089560915,0.0,0.0,0.2541321383067429,0.2541321383067429
2019-10-28,0.00025826019569119644,0.00025826019569119644,0.0,0.0,0.2543903985024341,0.2543903985024341
2019-10-29,0.00027387272417195486,0.00027387272417195486,0.0,0.0,0.25466427122660606,0.25466427122660606
2019-10-30,0.0002685629334286416,0.0002685629334286416,0.0,0.0,0.2549328341600347,0.2549328341600347
2019-10-31,0.00028521968756123784,0.00028521968756123784,0.0,0.0,0.25521805384759594,0.25521805384759594
2019-11-01,0.00028833391286292603,0.00028833391286292603,0.0,0.0,0.25550638776045886,0.25550638776045886
2019-11-02,0.0002836809840444542,0.0002836809840444542,0.0,0.0,0.25579006874450333,0.25579006874450333
2019-11-03,0.0002820161386766853,0.0002820161386766853,0.0,0.0,0.25607208488318,0.25607208488318
2019-11-04,0.00028905403359750977,0.00028905403359750977,0.0,0.0,0.25636113891677753,0.25636113891677753
2019-11-05,0.000277460275835034,0.000277460275835034,0.0,0.0,0.25663859919261256,0.25663859919261256
2019-11-06,0.0002842025748895503,0.0002842025748895503,0.0,0.0,0.2569228017675021,0.2569228017675021
2019-11-07,0.0002840568895509449,0.0002840568895509449,0.0,0.0,0.25720685865705306,0.25720685865705306
2019-11-08,0.0002944743435800461,0.0002944743435800461,0.0,0.0,0.2575013330006331,0.2575013330006331
2019-11-09,0.00032385631802658263,0.00032385631802658263,0.0,0.0,0.25782518931865966,0.25782518931865966
2019-11-10,0.00032361322323638987,0.00032361322323638987,0.0,0.0,0.25814880254189604,0.25814880254189604
2019-11-11,0.0003089259364517198,0.0003089259364517198,0.0,0.0,0.25845772847834775,0.25845772847834775
2019-11-12,0.00033305564178410277,0.00033305564178410277,0.0,0.0,0.25879078412013184,0.25879078412013184
2019-11-13,0.0003288852040351153,0.0003288852040351153,0.0,0.0,0.25911966932416697,0.25911966932416697
2019-11-14,0.0003316950225924788,0.0003316950225924788,0.0,0.0,0.25945136434675947,0.25945136434675947
2019-11-15,0.00034168127143594293,0.00034168127143594293,0.0,0.0,0.25979304561819544,0.25979304561819544
2019-11-16,0.00035627649928243814,0.00035627649928243814,0.0,0.0,0.2601493221174779,0.2601493221174779
2019-11-17,0.00035646790919415926,0.00035646790919415926,0.0,0.0,0.260505790026672,0.260505790026672
2019-11-18,0.00035545929939840063,0.00035545929939840063,0.0,0.0,0.2608612493260704,0.2608612493260704
2019-11-19,0.00038172998554365485,0.00038172998554365485,0.0,0.0,0.26124297931161405,0.26124297931161405
2019-11-20,0.00038802009742168247,0.00038802009742168247,0.0,0.0,0.2616309994090357,0.2616309994090357
2019-11-21,0.00039211604862068156,0.00039211604862068156,0.0,0.0,0.2620231154576564,0.2620231154576564
2019-11-22,0.00043345931475643557,0.00043345931475643557,0.0,0.0,0.2624565747724128,0.2624565747724128
2019-11-23,0.0004658627566295449,0.0004658627566295449,0.0,0.0,0.2629224375290423,0.2629224375290423
2019-11-24,0.0004615359805902712,0.0004615359805902712,0.0,0.0,0.2633839735096326,0.2633839735096326
2019-11-25,0.0005006007278119661,0.0005006007278119661,0.0,0.0,0.26388457423744455,0.26388457423744455
2019-11-26,0.0004803117234981982,0.0004803117234981982,0.0,0.0,0.26436488596094276,0.26436488596094276
2019-11-27,0.00047766598503132186,0.00047766598503132186,0.0,0.0,0.26484255194597406,0.26484255194597406
2019-11-28,0.0004422670950576278,0.0004422670950576278,0.0,0.0,0.2652848190410317,0.2652848190410317
2019-11-29,0.0004508315376312717,0.0004508315376312717,0.0,0.0,0.26573565057866294,0.26573565057866294
2019-11-30,0.00042183490883837636,0.00042183490883837636,0.0,0.0,0.26615748548750134,0.26615748548750134
2019-12-01,0.0004390133780769174,0.0004390133780769174,0.0,0.0,0.26659649886557824,0.26659649886557824
2019-12-02,0.00045160405459614844,0.00045160405459614844,0.0,0.0,0.2670481029201744,0.2670481029201744
2019-12-03,0.00046080701776233564,0.00046080701776233564,0.0,0.0,0.26750890993793675,0.26750890993793675
2019-12-04,0.0004617327192712075,0.0004617327192712075,0.0,0.0,0.26797064265720794,0.26797064265720794
2019-12-05,0.000470514782994471,0.000470514782994471,0.0,0.0,0.2684411574402024,0.2684411574402024
2019-12-06,0.0004514743073696054,0.0004514743073696054,0.0,0.0,0.268892631747572,0.268892631747572
2019-12-07,0.00043881458357329325,0.00043881458357329325,0.0,0.0,0.2693314463311453,0.2693314463311453
2019-12-08,0.000440529943164222,0.000440529943164222,0.0,0.0,0.26977197627430954,0.26977197627430954
2019-12-09,0.0004387244051958161,0.0004387244051958161,0.0,0.0,0.27021070067950537,0.27021070067950537
2019-12-10,0.00045626609672201027,0.00045626609672201027,0.0,0.0,0.27066696677622737,0.27066696677622737
2019-12-11,0.00046635775031155473,0.00046635775031155473,0.0,0.0,0.27113332452653893,0.27113332452653893
2019-12-12,0.00046893331310316714,0.00046893331310316714,0.0,0.0,0.2716022578396421,0.2716022578396421
2019-12-13,0.0004688608488580579,0.0004688608488580579,0.0,0.0,0.27207111868850015,0.27207111868850015
2019-12-14,0.0004628592626050525,0.0004628592626050525,0.0,0.0,0.2725339779511052,0.2725339779511052
2019-12-15,0.00047943284476325665,0.00047943284476325665,0.0,0.0,0.27301341079586844,0.27301341079586844
2019-12-16,0.00047448625110726544,0.00047448625110726544,0.0,0.0,0.2734878970469757,0.2734878970469757
2019-12-17,0.0004974080020024911,0.0004974080020024911,0.0,0.0,0.27398530504897817,0.27398530504897817
2019-12-18,0.0005261844660061087,0.0005261844660061087,0.0,0.0,0.2745114895149843,0.2745114895149843
2019-12-19,0.00045464398815722533,0.00045464398815722533,0.0,0.0,0.2749661335031415,0.2749661335031415
2019-12-20,0.00046747666904920746,0.00046747666904920746,0.0,0.0,0.2754336101721907,0.2754336101721907
2019-12-21,0.0004630728217819887,0.0004630728217819887,0.0,0.0,0.2758966829939727,0.2758966829939727
2019-12-22,0.00046702342791202103,0.00046702342791202103,0.0,0.0,0.2763637064218847,0.2763637064218847
2019-12-23,0.0004339725067592923,0.0004339725067592923,0.0,0.0,0.276797678928644,0.276797678928644
2019-12-24,0.0004485392631527456,0.0004485392631527456,0.0,0.0,0.27724621819179673,0.27724621819179673
2019-12-25,0.0004563962366321992,0.0004563962366321992,0.0,0.0,0.2777026144284289,0.2777026144284289
2019-12-26,0.00046026825720090847,0.00046026825720090847,0.0,0.0,0.27816288268562983,0.27816288268562983
2019-12-27,0.00045954063159120494,0.00045954063159120494,0.0,0.0,0.27862242331722104,0.27862242331722104
2019-12-28,0.0004548684952337956,0.0004548684952337956,0.0,0.0,0.27907729181245483,0.27907729181245483
2019-12-29,0.0004477017686724886,0.0004477017686724886,0.0,0.0,0.2795249935811273,0.2795249935811273
2019-12-30,0.0004391453274437277,0.0004391453274437277,0.0,0.0,0.279964138908571,0.279964138908571
2019-12-31,0.00045415017959446225,0.00045415017959446225,0.0,0.0,0.28041828908816546,0.28041828908816546
2020-01-01,0.00045945052313348795,0.00045945052313348795,0.0,0.0,0.28087773961129897,0.28087773961129897
2020-01-02,0.00045827598051659084,0.00045827598051659084,0.0,0.0,0.28133601559181554,0.28133601559181554
2020-01-03,0.00047986169786870894,0.00047986169786870894,0.0,0.0,0.28181587728968427,0.28181587728968427
2020-01-04,0.00044223477006243646,0.00044223477006243646,0.0,0.0,0.2822581120597467,0.2822581120597467
