market_id,token_id,trade_date,timestamp,price,outcome,question,slug,event_slug,category,volume,active,closed,created_at,end_date,trade_count,token_count,first_trade,last_trade,token_return,token_price_change,obs_count,PriceUSD,btc_return,btc_log_return
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-01,2023-08-01 00:00:02,0.78,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.12849162011173187,-0.11499999999999999,37,29499.5875385739,0.009574574654735102,0.009529028904831094
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-02,2023-08-02 00:00:02,0.88,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.1282051282051282,0.09999999999999998,37,29143.1519620105,-0.012082730855044077,-0.012156320423539313
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-03,2023-08-03 00:00:02,0.87,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.011363636363636354,-0.010000000000000009,37,29192.3448617767,0.0016879745825133519,0.0016865515545489984
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-04,2023-08-04 00:00:02,0.86,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.011494252873563204,-0.010000000000000009,37,29057.2532437171,-0.004627638468209683,-0.00463837913586751
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-05,2023-08-05 00:00:02,0.885,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.029069767441860517,0.025000000000000022,37,29053.0956975453,-0.00014308118310180085,-0.00014309142019008902
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-06,2023-08-06 00:00:02,0.895,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.011299435028248705,0.010000000000000009,37,29048.0433275862,-0.0001739012603577672,-0.0001739163829359569
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-07,2023-08-07 00:00:02,0.905,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.011173184357541999,0.010000000000000009,37,29164.3585873758,0.004004237341491912,0.003996241720285454
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-08,2023-08-08 00:00:02,0.915,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.011049723756906049,0.010000000000000009,37,29779.511383986,0.021092622173301656,0.020873252181889512
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-09,2023-08-09 00:00:02,0.915,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29582.9442375804,-0.006600751230300683,-0.006622632530534744
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-10,2023-08-10 00:00:02,0.915,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29430.1599117475,-0.005164608519215963,-0.005177991207244048
